Node,Distance
172922,724845.0
172923,725491.0
172924,698489.0
172925,698230.0
172926,722479.0
172927,724044.0
172928,721789.0
172929,725269.0
172930,725220.0
172931,719228.0
172932,720347.0
172933,730876.0
172934,731296.0
172935,730245.0
172936,730581.0
172937,731387.0
172938,731187.0
172939,731770.0
172940,730588.0
172941,729900.0
172942,730236.0
172943,731493.0
172944,732697.0
172945,720278.0
172946,719451.0
172947,720139.0
172948,728963.0
172949,728021.0
172950,728869.0
172951,730302.0
172952,731416.0
172953,731638.0
172954,717446.0
172955,716999.0
172956,720127.0
172957,732136.0
172958,732932.0
172959,731760.0
172960,732264.0
172961,732200.0
172962,729782.0
172963,732285.0
172964,732716.0
172965,733315.0
172966,734844.0
172967,735264.0
172968,736297.0
172969,737311.0
172970,738262.0
172971,739187.0
172972,739703.0
172973,742090.0
172974,742771.0
172975,743428.0
172976,744103.0
172977,745701.0
172978,745939.0
172979,714484.0
172980,715545.0
172981,712639.0
172982,714132.0
172983,714411.0
172984,719314.0
172985,717614.0
172986,710430.0
172987,710568.0
172988,711712.0
172989,711279.0
172990,712352.0
172991,712527.0
172992,711894.0
172993,715590.0
172994,709683.0
172995,709208.0
172996,712233.0
172997,718408.0
172998,719256.0
172999,719204.0
173000,717568.0
173001,717052.0
173002,716204.0
173003,715439.0
173004,716669.0
173005,717374.0
173006,724420.0
173007,725756.0
173008,721842.0
173009,723288.0
173010,723844.0
173011,722922.0
173012,721824.0
173013,720931.0
173014,709649.0
173015,709427.0
173016,707826.0
173017,706394.0
173018,706616.0
173019,707960.0
173020,708506.0
173021,708808.0
173022,710472.0
173023,711596.0
173024,711565.0
173025,712153.0
173026,712371.0
173027,710888.0
173028,711839.0
173029,710555.0
173030,709993.0
173031,711086.0
173032,703140.0
173033,704595.0
173034,707147.0
173035,707628.0
173036,708632.0
173037,708189.0
173038,708438.0
173039,707213.0
173040,706427.0
173041,718279.0
173042,719614.0
173043,705619.0
173044,703403.0
173045,708851.0
173046,708740.0
173047,707044.0
173048,709987.0
173049,731081.0
173050,733444.0
173051,732512.0
173052,733193.0
173053,734063.0
173054,734332.0
173055,733598.0
173056,734874.0
173057,735926.0
173058,735233.0
173059,735326.0
173060,736033.0
173061,736133.0
173062,734712.0
173063,729675.0
173064,726741.0
173065,724011.0
173066,725629.0
173067,721254.0
173068,721409.0
173069,723808.0
173070,718378.0
173071,720712.0
173072,719309.0
173073,728331.0
173074,729446.0
173075,730879.0
173076,728009.0
173077,715486.0
173078,714887.0
173079,714435.0
173080,723571.0
173081,720723.0
173082,719976.0
173083,725794.0
173084,726981.0
173085,724927.0
173086,724868.0
173087,725424.0
173088,724033.0
173089,730427.0
173090,727543.0
173091,710831.0
173092,710103.0
173093,711653.0
173094,712607.0
173095,713463.0
173096,714478.0
173097,712723.0
173098,709321.0
173099,710336.0
173100,711087.0
173101,711101.0
173102,714898.0
173103,715036.0
173104,715777.0
173105,715491.0
173106,711474.0
173107,711810.0
173108,714278.0
173109,713496.0
173110,712824.0
173111,710165.0
173112,716057.0
173113,715724.0
173114,716411.0
173115,735066.0
173116,740195.0
173117,744025.0
173118,745233.0
173119,745886.0
173120,745552.0
173121,741933.0
173122,735406.0
173123,733877.0
173124,740477.0
173125,740123.0
173126,741149.0
173127,740981.0
173128,723905.0
173129,723123.0
173130,721530.0
173131,714942.0
173132,715908.0
173133,716673.0
173134,713769.0
173135,714623.0
173136,713159.0
173137,712794.0
173138,713831.0
173139,714257.0
173140,722458.0
173141,722009.0
173142,719508.0
173143,718620.0
173144,719016.0
173145,717669.0
173146,716993.0
173147,717326.0
173148,716573.0
173149,715641.0
173150,720397.0
173151,721754.0
173152,721162.0
173153,720848.0
173154,719688.0
173155,720885.0
173156,711262.0
173157,712103.0
173158,711606.0
173159,734184.0
173160,741065.0
173161,737029.0
173162,733422.0
173163,722820.0
173164,719914.0
173165,714661.0
173166,711934.0
173167,720032.0
173168,721800.0
173169,724017.0
173170,722687.0
173171,725045.0
173172,731717.0
173173,739072.0
173174,744791.0
173175,749844.0
173176,752305.0
173177,745137.0
173178,720787.0
173179,721222.0
173180,718659.0
173181,719217.0
173182,719773.0
173183,721320.0
173184,722252.0
173185,721882.0
173186,723218.0
173187,724686.0
173188,725733.0
173189,726680.0
173190,729609.0
173191,732200.0
173192,733301.0
173193,732886.0
173194,723151.0
173195,718328.0
173196,717656.0
173197,722481.0
173198,720942.0
173199,744993.0
173200,742432.0
173201,744148.0
173202,746396.0
173203,747333.0
173204,748121.0
173205,752330.0
173206,734452.0
173207,739010.0
173208,735586.0
173209,733641.0
173210,724774.0
173211,729338.0
173212,730516.0
173213,738040.0
173214,735996.0
173215,734230.0
173216,740731.0
173217,724042.0
173218,721839.0
173219,746859.0
173220,743696.0
173221,752108.0
173222,743237.0
173223,742022.0
173224,745788.0
173225,751049.0
173226,731809.0
173227,748938.0
173228,744234.0
173229,744089.0
173230,756818.0
173231,755536.0
173232,758403.0
173233,764489.0
173234,758091.0
173235,755097.0
173236,753228.0
173237,758086.0
173238,760990.0
173239,763524.0
173240,760722.0
173241,759926.0
173242,760753.0
173243,762179.0
173244,760765.0
173245,757775.0
173246,759101.0
173247,759001.0
173248,762101.0
173249,763732.0
173250,762598.0
173251,767073.0
173252,758622.0
173253,759057.0
173254,759875.0
173255,768224.0
173256,758286.0
173257,756929.0
173258,756084.0
173259,752631.0
173260,749558.0
173261,765231.0
173262,764966.0
173263,764566.0
173264,760859.0
173265,757893.0
173266,761777.0
173267,762243.0
173268,741460.0
173269,745013.0
173270,749431.0
173271,754329.0
173272,755735.0
173273,757857.0
173274,759027.0
173275,761506.0
173276,770227.0
173277,768326.0
173278,767718.0
173279,768963.0
173280,766941.0
173281,766367.0
173282,767193.0
173283,769464.0
173284,764432.0
173285,762805.0
173286,762304.0
173287,761170.0
173288,759594.0
173289,759455.0
173290,758843.0
173291,768174.0
173292,768822.0
173293,768020.0
173294,767408.0
173295,768102.0
173296,768654.0
173297,766753.0
173298,767657.0
173299,765957.0
173300,767099.0
173301,765613.0
173302,767080.0
173303,764817.0
173304,765328.0
173305,765959.0
173306,766504.0
173307,764416.0
173308,762863.0
173309,763733.0
173310,765642.0
173311,765441.0
173312,766015.0
173313,767452.0
173314,768199.0
173315,769138.0
173316,765324.0
173317,764341.0
173318,762153.0
173319,763728.0
173320,764338.0
173321,764112.0
173322,765817.0
173323,766255.0
173324,767125.0
173325,766719.0
173326,767861.0
173327,768916.0
173328,706853.0
173329,770314.0
173330,770630.0
173331,768460.0
173332,769179.0
173333,769906.0
173334,769382.0
173335,768368.0
173336,769515.0
173337,770778.0
173338,758783.0
173339,759746.0
173340,760674.0
173341,761582.0
173342,761266.0
173343,757095.0
173344,766581.0
173345,768482.0
173346,760545.0
173347,760889.0
173348,760889.0
173349,767724.0
173350,767351.0
173351,766638.0
173352,767328.0
173353,767375.0
173354,768019.0
173355,767913.0
173356,768723.0
173357,770870.0
173358,773899.0
173359,772748.0
173360,774724.0
173361,772047.0
173362,770580.0
173363,769383.0
173364,770313.0
173365,770649.0
173366,770932.0
173367,771466.0
173368,768893.0
173369,767778.0
173370,769155.0
173371,768373.0
173372,774831.0
173373,773327.0
173374,772472.0
173375,773840.0
173376,774844.0
173377,773052.0
173378,774272.0
173379,772851.0
173380,770332.0
173381,777186.0
173382,777638.0
173383,776576.0
173384,776408.0
173385,776019.0
173386,771762.0
173387,775581.0
173388,777048.0
173389,776377.0
173390,778022.0
173391,778480.0
173392,779329.0
173393,780428.0
173394,781116.0
173395,779180.0
173396,779968.0
173397,779760.0
173398,778600.0
173399,777812.0
173400,778973.0
173401,778218.0
173402,776943.0
173403,774909.0
173404,774069.0
173405,777634.0
173406,772445.0
173407,771263.0
173408,783649.0
173409,784763.0
173410,780334.0
173411,778431.0
173412,792141.0
173413,793701.0
173414,788610.0
173415,790617.0
173416,788094.0
173417,774805.0
173418,773790.0
173419,773229.0
173420,773817.0
173421,774821.0
173422,775850.0
173423,773981.0
173424,777289.0
173425,778436.0
173426,779830.0
173427,782429.0
173428,776842.0
173429,776923.0
173430,609170.0
173431,608281.0
173432,609980.0
173433,616455.0
173434,616820.0
173435,777605.0
173436,792677.0
173437,793650.0
173438,796798.0
173439,795384.0
173440,795847.0
173441,801968.0
173442,798680.0
173443,617462.0
173444,768959.0
173445,763093.0
173446,762337.0
173447,763351.0
173448,763669.0
173449,763940.0
173450,761786.0
173451,761432.0
173452,763627.0
173453,771203.0
173454,772717.0
173455,773473.0
173456,767412.0
173457,768838.0
173458,763523.0
173459,759787.0
173460,760984.0
173461,760605.0
173462,749548.0
173463,754087.0
173464,752626.0
173465,754808.0
173466,757632.0
173467,758665.0
173468,758615.0
173469,753822.0
173470,757726.0
173471,759335.0
173472,759871.0
173473,761006.0
173474,763327.0
173475,763579.0
173476,762905.0
173477,763752.0
173478,764641.0
173479,763734.0
173480,764500.0
173481,763791.0
173482,764528.0
173483,762676.0
173484,769083.0
173485,769362.0
173486,770316.0
173487,769821.0
173488,771060.0
173489,773808.0
173490,775865.0
173491,778293.0
173492,775702.0
173493,762823.0
173494,766169.0
173495,778509.0
173496,761772.0
173497,759650.0
173498,760438.0
173499,758346.0
173500,757441.0
173501,757957.0
173502,758392.0
173503,761663.0
173504,772777.0
173505,776440.0
173506,760093.0
173507,770935.0
173508,771824.0
173509,763469.0
173510,615382.0
173511,616223.0
173512,628640.0
173513,629613.0
173514,702528.0
173515,702472.0
173516,705616.0
173517,706181.0
173518,707184.0
173519,708215.0
173520,700983.0
173521,707154.0
173522,697871.0
173523,696555.0
173524,693066.0
173525,704709.0
173526,703365.0
173527,703162.0
173528,704820.0
173529,705663.0
173530,706262.0
173531,704213.0
173532,704885.0
173533,703657.0
173534,702872.0
173535,700874.0
173536,700624.0
173537,698584.0
173538,706757.0
173539,707513.0
173540,707933.0
173541,705359.0
173542,707958.0
173543,707345.0
173544,708017.0
173545,709031.0
173546,709713.0
173547,710444.0
173548,707770.0
173549,712415.0
173550,713022.0
173551,705399.0
173552,709773.0
173553,707895.0
173554,710396.0
173555,709121.0
173556,710072.0
173557,711283.0
173558,713245.0
173559,711562.0
173560,711551.0
173561,712396.0
173562,686997.0
173563,688878.0
173564,688082.0
173565,698851.0
173566,700470.0
173567,697023.0
173568,699581.0
173569,689901.0
173570,692141.0
173571,697664.0
173572,686232.0
173573,688010.0
173574,689150.0
173575,690650.0
173576,687480.0
173577,687144.0
173578,687477.0
173579,686582.0
173580,687133.0
173581,688127.0
173582,685689.0
173583,686109.0
173584,685017.0
173585,685420.0
173586,682655.0
173587,683718.0
173588,683310.0
173589,685734.0
173590,687231.0
173591,688514.0
173592,689740.0
173593,690825.0
173594,690293.0
173595,689939.0
173596,690534.0
173597,690620.0
173598,686209.0
173599,686010.0
173600,689281.0
173601,681893.0
173602,681497.0
173603,680941.0
173604,680390.0
173605,682279.0
173606,678922.0
173607,679631.0
173608,679718.0
173609,681467.0
173610,681419.0
173611,680578.0
173612,679095.0
173613,679883.0
173614,656833.0
173615,657777.0
173616,657864.0
173617,678148.0
173618,683011.0
173619,673484.0
173620,676363.0
173621,674065.0
173622,671770.0
173623,675703.0
173624,679540.0
173625,676908.0
173626,676571.0
173627,677049.0
173628,676260.0
173629,675391.0
173630,675838.0
173631,677819.0
173632,676595.0
173633,677611.0
173634,687908.0
173635,684554.0
173636,683570.0
173637,686715.0
173638,682433.0
173639,680965.0
173640,684368.0
173641,680137.0
173642,681987.0
173643,685439.0
173644,683119.0
173645,683991.0
173646,689668.0
173647,686632.0
173648,680955.0
173649,678531.0
173650,672918.0
173651,671364.0
173652,675855.0
173653,678794.0
173654,677175.0
173655,682381.0
173656,678556.0
173657,674317.0
173658,675468.0
173659,674469.0
173660,685656.0
173661,689120.0
173662,689365.0
173663,695687.0
173664,695761.0
173665,691988.0
173666,690966.0
173667,688537.0
173668,695199.0
173669,698293.0
173670,700362.0
173671,699557.0
173672,691676.0
173673,687214.0
173674,689819.0
173675,690378.0
173676,684345.0
173677,713238.0
173678,713888.0
173679,714001.0
173680,714767.0
173681,714742.0
173682,714034.0
173683,713239.0
173684,713466.0
173685,714917.0
173686,715650.0
173687,715652.0
173688,710117.0
173689,709509.0
173690,708420.0
173691,722255.0
173692,717110.0
173693,717312.0
173694,715645.0
173695,716441.0
173696,712811.0
173697,715070.0
173698,714034.0
173699,714706.0
173700,716332.0
173701,715548.0
173702,714795.0
173703,717659.0
173704,717033.0
173705,717648.0
173706,718330.0
173707,717443.0
173708,718247.0
173709,716860.0
173710,716193.0
173711,715480.0
173712,718770.0
173713,715972.0
173714,710831.0
173715,719103.0
173716,711159.0
173717,719070.0
173718,694765.0
173719,702194.0
173720,705975.0
173721,706511.0
173722,701088.0
173723,695789.0
173724,698548.0
173725,698239.0
173726,695560.0
173727,704207.0
173728,691570.0
173729,696300.0
173730,698930.0
173731,676280.0
173732,677585.0
173733,673888.0
173734,661464.0
173735,663235.0
173736,661083.0
173737,663090.0
173738,666244.0
173739,663772.0
173740,663401.0
173741,660409.0
173742,662068.0
173743,662422.0
173744,663131.0
173745,664356.0
173746,663517.0
173747,660738.0
173748,666241.0
173749,666624.0
173750,668071.0
173751,668682.0
173752,664847.0
173753,668563.0
173754,670510.0
173755,665613.0
173756,667329.0
173757,669006.0
173758,669618.0
173759,671060.0
173760,666260.0
173761,661159.0
173762,668146.0
173763,664681.0
173764,663833.0
173765,662335.0
173766,662270.0
173767,663124.0
173768,664440.0
173769,665392.0
173770,663753.0
173771,661985.0
173772,661115.0
173773,659888.0
173774,658430.0
173775,664163.0
173776,667408.0
173777,666228.0
173778,666514.0
173779,668752.0
173780,670175.0
173781,671880.0
173782,685820.0
173783,684005.0
173784,666465.0
173785,662977.0
173786,661993.0
173787,660647.0
173788,659934.0
173789,675475.0
173790,674166.0
173791,671613.0
173792,676393.0
173793,679398.0
173794,682895.0
173795,682533.0
173796,677706.0
173797,681249.0
173798,674419.0
173799,675813.0
173800,696409.0
173801,698652.0
173802,682805.0
173803,677644.0
173804,678707.0
173805,705227.0
173806,706367.0
173807,704838.0
173808,707252.0
173809,702383.0
173810,701882.0
173811,701408.0
173812,699933.0
173813,696543.0
173814,701975.0
173815,692073.0
173816,695897.0
173817,699914.0
173818,700195.0
173819,691261.0
173820,702276.0
173821,707954.0
173822,689832.0
173823,687707.0
173824,683637.0
173825,688689.0
173826,690951.0
173827,684154.0
173828,683097.0
173829,684307.0
173830,686750.0
173831,688210.0
173832,701583.0
173833,700777.0
173834,698309.0
173835,700495.0
173836,701720.0
173837,703652.0
173838,704694.0
173839,704919.0
173840,696004.0
173841,707570.0
173842,708828.0
173843,707448.0
173844,706363.0
173845,705137.0
173846,707621.0
173847,710061.0
173848,711368.0
173849,710038.0
173850,717560.0
173851,722917.0
173852,714757.0
173853,713753.0
173854,718361.0
173855,721317.0
173856,721121.0
173857,710245.0
173858,713239.0
173859,709571.0
173860,715767.0
173861,716764.0
173862,750247.0
173863,752251.0
173864,747066.0
173865,743689.0
173866,732336.0
173867,727499.0
173868,732030.0
173869,733751.0
173870,734664.0
173871,726316.0
173872,726808.0
173873,727476.0
173874,729810.0
173875,732169.0
173876,735237.0
173877,741822.0
173878,742378.0
173879,750829.0
173880,745593.0
173881,744297.0
173882,565019.0
173883,564046.0
173884,707247.0
173885,706663.0
173886,704832.0
173887,706468.0
173888,703372.0
173889,697475.0
173890,698163.0
173891,692028.0
173892,700771.0
173893,693947.0
173894,693509.0
173895,687383.0
173896,687991.0
173897,690210.0
173898,702072.0
173899,703842.0
173900,683949.0
173901,683605.0
173902,688473.0
173903,682330.0
173904,683081.0
173905,689368.0
173906,687327.0
173907,692187.0
173908,692931.0
173909,694886.0
173910,696110.0
173911,694329.0
173912,695603.0
173913,685697.0
173914,688345.0
173915,690315.0
173916,696969.0
173917,702445.0
173918,706200.0
173919,701027.0
173920,701941.0
173921,702410.0
173922,710402.0
173923,710903.0
173924,656250.0
173925,657921.0
173926,708940.0
173927,710914.0
173928,706481.0
173929,706297.0
173930,701749.0
173931,705618.0
173932,714830.0
173933,716814.0
173934,713685.0
173935,712820.0
173936,699970.0
173937,691352.0
173938,719750.0
173939,723077.0
173940,725034.0
173941,729151.0
173942,730487.0
173943,729702.0
173944,730301.0
173945,732153.0
173946,705506.0
173947,711427.0
173948,712328.0
173949,715418.0
173950,710575.0
173951,713243.0
173952,711761.0
173953,712337.0
173954,712858.0
173955,714889.0
173956,717636.0
173957,721590.0
173958,686259.0
173959,687127.0
173960,728010.0
173961,726842.0
173962,732499.0
173963,722199.0
173964,726513.0
173965,728149.0
173966,731628.0
173967,728953.0
173968,728373.0
173969,730171.0
173970,728985.0
173971,730659.0
173972,737164.0
173973,739512.0
173974,735293.0
173975,657066.0
173976,673335.0
173977,658983.0
173978,665126.0
173979,656494.0
173980,658113.0
173981,656150.0
173982,657485.0
173983,674769.0
173984,675460.0
173985,683215.0
173986,672689.0
173987,673699.0
173988,669566.0
173989,671884.0
173990,669373.0
173991,668066.0
173992,670814.0
173993,665520.0
173994,668896.0
173995,668385.0
173996,664709.0
173997,664270.0
173998,666616.0
173999,662804.0
174000,607949.0
174001,667765.0
174002,668932.0
174003,669600.0
174004,669213.0
174005,669302.0
174006,671556.0
174007,672460.0
174008,608905.0
174009,686575.0
174010,689617.0
174011,656695.0
174012,655081.0
174013,656430.0
174014,657824.0
174015,655721.0
174016,654270.0
174017,653825.0
174018,654373.0
174019,655055.0
174020,655592.0
174021,655159.0
174022,655325.0
174023,658533.0
174024,685100.0
174025,688501.0
174026,650157.0
174027,648897.0
174028,647338.0
174029,646864.0
174030,648258.0
174031,648015.0
174032,649047.0
174033,651653.0
174034,650326.0
174035,651115.0
174036,650088.0
174037,649499.0
174038,655208.0
174039,647904.0
174040,649685.0
174041,647564.0
174042,648153.0
174043,659406.0
174044,661500.0
174045,660783.0
174046,662480.0
174047,651204.0
174048,654042.0
174049,654177.0
174050,647648.0
174051,650564.0
174052,661980.0
174053,670402.0
174054,664224.0
174055,666521.0
174056,668280.0
174057,657846.0
174058,655716.0
174059,655921.0
174060,660157.0
174061,654298.0
174062,656546.0
174063,652191.0
174064,651350.0
174065,648662.0
174066,654508.0
174067,654924.0
174068,655291.0
174069,656073.0
174070,657711.0
174071,659483.0
174072,660399.0
174073,657449.0
174074,657142.0
174075,660843.0
174076,663757.0
174077,664510.0
174078,666735.0
174079,667215.0
174080,668017.0
174081,673528.0
174082,671870.0
174083,675292.0
174084,674237.0
174085,670977.0
174086,669913.0
174087,669396.0
174088,668296.0
174089,662061.0
174090,659764.0
174091,658282.0
174092,658376.0
174093,658652.0
174094,659959.0
174095,662645.0
174096,680353.0
174097,660519.0
174098,665899.0
174099,609296.0
174100,661029.0
174101,660626.0
174102,655319.0
174103,656461.0
174104,663331.0
174105,663642.0
174106,661505.0
174107,677386.0
174108,677803.0
174109,610569.0
174110,610818.0
174111,665646.0
174112,673344.0
174113,674774.0
174114,669931.0
174115,669237.0
174116,667953.0
174117,667187.0
174118,670070.0
174119,669189.0
174120,669664.0
174121,667622.0
174122,666235.0
174123,662489.0
174124,610132.0
174126,656663.0
174127,658989.0
174128,656546.0
174129,655952.0
174130,655534.0
174131,655537.0
174132,652447.0
174133,654845.0
174134,654904.0
174135,656715.0
174136,657986.0
174137,657222.0
174138,655733.0
174139,658714.0
174140,655703.0
174141,668035.0
174142,666804.0
174143,668408.0
174144,657608.0
174145,658046.0
174146,658017.0
174147,658321.0
174148,657430.0
174149,657756.0
174150,658011.0
174151,658471.0
174152,658199.0
174153,658634.0
174154,657486.0
174155,657199.0
174156,657536.0
174157,664745.0
174158,665024.0
174159,665512.0
174160,666124.0
174161,666713.0
174162,667187.0
174163,665498.0
174164,659140.0
174165,659936.0
174166,656618.0
174167,656954.0
174168,656059.0
174169,656439.0
174170,660931.0
174171,662031.0
174172,660611.0
174173,661338.0
174174,660676.0
174175,660774.0
174176,659588.0
174177,671637.0
174178,670530.0
174179,662824.0
174180,659995.0
174181,660744.0
174182,662418.0
174183,663997.0
174184,663700.0
174185,663233.0
174186,664598.0
174187,665469.0
174188,660498.0
174189,660831.0
174190,665775.0
174191,659630.0
174192,661439.0
174193,662851.0
174194,661608.0
174195,661104.0
174196,665158.0
174197,665788.0
174198,663027.0
174199,677323.0
174200,672199.0
174201,678074.0
174202,678508.0
174203,677428.0
174204,675873.0
174205,663864.0
174206,665768.0
174207,667853.0
174208,664972.0
174209,664079.0
174210,663407.0
174211,662611.0
174212,664621.0
174213,666553.0
174214,661560.0
174215,676707.0
174216,675774.0
174217,675091.0
174218,677498.0
174219,668702.0
174220,669520.0
174221,672381.0
174222,672816.0
174223,671929.0
174224,671257.0
174225,670368.0
174226,676925.0
174227,676099.0
174228,673972.0
174229,673284.0
174230,674035.0
174231,674332.0
174232,676083.0
174233,676137.0
174234,677741.0
174235,678537.0
174236,679303.0
174237,677353.0
174238,675037.0
174239,677893.0
174240,665253.0
174241,664828.0
174242,678531.0
174243,675858.0
174244,675149.0
174245,675862.0
174246,676767.0
174247,673104.0
174248,674056.0
174249,673882.0
174250,674664.0
174251,675446.0
174252,676228.0
174253,676983.0
174254,677229.0
174255,678213.0
174256,677791.0
174257,678372.0
174258,677891.0
174259,677138.0
174260,674237.0
174261,674818.0
174262,678207.0
174263,681805.0
174264,682081.0
174265,679723.0
174266,680158.0
174267,679035.0
174268,679372.0
174269,676245.0
174270,673441.0
174271,669799.0
174272,670617.0
174273,670863.0
174274,672246.0
174275,671041.0
174276,671853.0
174277,671759.0
174278,670819.0
174279,673621.0
174280,672908.0
174281,676396.0
174282,675215.0
174283,674180.0
174284,672793.0
174285,675386.0
174286,673924.0
174287,705585.0
174288,704141.0
174289,704912.0
174290,703299.0
174291,675108.0
174292,674276.0
174293,674879.0
174294,675072.0
174295,674583.0
174296,675353.0
174297,674878.0
174298,676812.0
174299,676043.0
174300,675591.0
174301,676867.0
174302,676379.0
174303,677608.0
174304,678321.0
174305,678302.0
174306,677827.0
174307,677952.0
174308,676572.0
174309,675774.0
174310,678086.0
174311,678475.0
174312,679781.0
174313,677182.0
174314,677780.0
174315,677436.0
174316,678570.0
174317,678291.0
174318,679267.0
174319,679045.0
174320,680198.0
174321,679825.0
174322,679139.0
174323,677172.0
174324,680952.0
174325,679935.0
174326,680673.0
174327,677810.0
174328,681347.0
174329,685049.0
174330,713514.0
174331,683740.0
174332,678260.0
174333,678475.0
174334,681055.0
174335,717363.0
174336,717706.0
174337,714360.0
174338,678338.0
174339,678773.0
174340,679524.0
174341,683105.0
174342,680840.0
174343,689842.0
174344,688555.0
174345,689893.0
174346,685284.0
174347,687730.0
174348,684036.0
174349,683002.0
174350,681229.0
174351,680359.0
174352,677721.0
174353,676264.0
174354,677425.0
174355,668233.0
174356,668839.0
174357,668792.0
174358,683203.0
174359,683307.0
174360,679339.0
174361,678894.0
174362,686647.0
174363,687985.0
174364,682093.0
174365,682714.0
174366,687557.0
174367,684279.0
174368,683498.0
174369,685030.0
174370,684968.0
174371,689074.0
174372,688987.0
174373,687867.0
174374,689441.0
174375,685750.0
174376,707946.0
174377,711236.0
174378,707043.0
174379,702538.0
174380,695334.0
174381,694711.0
174382,693756.0
174383,694232.0
174384,693059.0
174385,689902.0
174386,689225.0
174387,688852.0
174388,695316.0
174389,691370.0
174390,701542.0
174391,704840.0
174392,700016.0
174393,696663.0
174394,694367.0
174395,692708.0
174396,697430.0
174397,698345.0
174398,697088.0
174399,697639.0
174400,698074.0
174401,693302.0
174402,682429.0
174403,683451.0
174404,681851.0
174405,681375.0
174406,691714.0
174407,690963.0
174408,686646.0
174409,686065.0
174410,684891.0
174411,687465.0
174412,688153.0
174413,688526.0
174414,683907.0
174415,683552.0
174416,682806.0
174417,683930.0
174418,681547.0
174419,680257.0
174420,677491.0
174421,680688.0
174422,680964.0
174423,681640.0
174424,683249.0
174425,683667.0
174426,676209.0
174427,680126.0
174428,679308.0
174429,680940.0
174430,680321.0
174431,679608.0
174432,678740.0
174433,679225.0
174434,679447.0
174435,678595.0
174436,681117.0
174437,680873.0
174438,681505.0
174439,679736.0
174440,681864.0
174441,681620.0
174442,682468.0
174443,681427.0
174444,683181.0
174445,681948.0
174446,683230.0
174447,682292.0
174448,685272.0
174449,685828.0
174450,682376.0
174451,682464.0
174452,684043.0
174453,684825.0
174454,686459.0
174455,685607.0
174456,687347.0
174457,685260.0
174458,685344.0
174459,683791.0
174460,682133.0
174461,681757.0
174462,681420.0
174463,682386.0
174464,682079.0
174465,681800.0
174466,685974.0
174467,687280.0
174468,686054.0
174469,686903.0
174470,686726.0
174471,687326.0
174472,687615.0
174473,686718.0
174474,687427.0
174475,682905.0
174476,681313.0
174477,681995.0
174478,682077.0
174479,683396.0
174480,682708.0
174481,682843.0
174482,683660.0
174483,684365.0
174484,683672.0
174485,684373.0
174486,682661.0
174487,680642.0
174488,685780.0
174489,685130.0
174490,686958.0
174491,686732.0
174492,684005.0
174493,685777.0
174494,685916.0
174495,683860.0
174496,683498.0
174497,684765.0
174498,686282.0
174499,686060.0
174500,684469.0
174501,685216.0
174502,686481.0
174503,684854.0
174504,685209.0
174505,686183.0
174506,685839.0
174507,686138.0
174508,686291.0
174509,687650.0
174510,688126.0
174511,691228.0
174512,691790.0
174513,688746.0
174514,687730.0
174515,690286.0
174516,691300.0
174517,689522.0
174518,689877.0
174519,687536.0
174520,687192.0
174521,686593.0
174522,688844.0
174523,689768.0
174524,685242.0
174525,686009.0
174526,686701.0
174527,686366.0
174528,688493.0
174529,687826.0
174530,687038.0
174531,688424.0
174532,689692.0
174533,688927.0
174534,688482.0
174535,688138.0
174536,690570.0
174537,690585.0
174538,688688.0
174539,688136.0
174540,686423.0
174541,687964.0
174542,687122.0
174543,687900.0
174544,687629.0
174545,688074.0
174546,690210.0
174547,689786.0
174548,688338.0
174549,689324.0
174550,689010.0
174551,691621.0
174552,690839.0
174553,690529.0
174554,692735.0
174555,692179.0
174556,694092.0
174557,691068.0
174558,689569.0
174559,698675.0
174560,701426.0
174561,694403.0
174562,690417.0
174563,691615.0
174564,690454.0
174565,698033.0
174566,696637.0
174567,696957.0
174568,695689.0
174569,703021.0
174570,702225.0
174571,701930.0
174572,701325.0
174573,700050.0
174574,697408.0
174575,697663.0
174576,697881.0
174577,699790.0
174578,700729.0
174579,701203.0
174580,701890.0
174581,702628.0
174582,695462.0
174583,694536.0
174584,692505.0
174585,695208.0
174586,690958.0
174587,692781.0
174588,696101.0
174589,694691.0
174590,694873.0
174591,693933.0
174592,693222.0
174593,693980.0
174594,696731.0
174595,707712.0
174596,708688.0
174597,707207.0
174598,706175.0
174599,705115.0
174600,704264.0
174601,705009.0
174602,706043.0
174603,707032.0
174604,708200.0
174605,708835.0
174606,700421.0
174607,699211.0
174608,697580.0
174609,699347.0
174610,699908.0
174611,700311.0
174612,700488.0
174613,701276.0
174614,698329.0
174615,703383.0
174616,703733.0
174617,688978.0
174618,690446.0
174619,689650.0
174620,691614.0
174621,689356.0
174622,689966.0
174623,690774.0
174624,690299.0
174625,692396.0
174626,694337.0
174627,693999.0
174628,692400.0
174629,695864.0
174630,696536.0
174631,693515.0
174632,696319.0
174633,696652.0
174634,698171.0
174635,693679.0
174636,692380.0
174637,696189.0
174638,692574.0
174639,693091.0
174640,695302.0
174641,693353.0
174642,691480.0
174643,691249.0
174644,692193.0
174645,692083.0
174646,692771.0
174647,692848.0
174648,693237.0
174649,694055.0
174650,692637.0
174651,695302.0
174652,695006.0
174653,696387.0
174654,693199.0
174655,695350.0
174656,696490.0
174657,700228.0
174658,698331.0
174659,696059.0
174660,697068.0
174661,698074.0
174662,697098.0
174663,695791.0
174664,697046.0
174665,695970.0
174666,696643.0
174667,698045.0
174668,711858.0
174669,711933.0
174670,693558.0
174671,693365.0
